ID produktu SKU	Meno produktu	Kategória	E-shop cena (MJ) v €	MJ	Cena pred akciou	Cena 1kg	Bal (MJ)	MOQ (MJ)	Balenie (ks)	Hmotnosť (MJ)	Hmotnosť (bal)	Doprava	Cena dopravy v €	Návin	Hrúbka	Šírka	Šírka po rozložení	Obvod	Farba	Text	Hmotnosť dutinky	Nosnosť	Prieťažnosť	Objem	Vlastnosť	Vonkajšia dĺžka	Vonkajšia šírka	Vonkajšia výška	Vnútorná dĺžka	Vnútorná šírka	Vnútorná výška	Vrstvy papiera	Skupina	Súvisiaci produkt 1	Súvisiaci produkt 2	Súvisiaci produkt 3	Súvisiaci produkt 4	Súvisiaci produkt 5	Popis produktu / Podkategórie
99005223	Bublinková obálka 145x215mm Typ C13	Obálky z bublinkovej fólie	0.0700	ks			100	100				2	5						Biela															99000341	99001592	99005303	99001015	99001779	5-3 Obálky z bublinkovej fólie
99005224	Bublinková obálka 215x340mm Typ F16	Obálky z bublinkovej fólie	0.1320	ks			100	100				2	5						Biela															99000341	99001592	99005304	99001015	99001779	5-3 Obálky z bublinkovej fólie
99005225	Bublinková obálka 295x445mm Typ J19	Obálky z bublinkovej fólie	0.2080	ks			50	50				2	5						Biela															99000341	99001592	99002083	99001788	99002808	5-3 Obálky z bublinkovej fólie
99005226	Bublinková obálka 350x470mm Typ K20	Obálky z bublinkovej fólie	0.2560	ks			50	50				2	5						Biela															99000341	99001592	99002083	99001788	99002808	5-3 Obálky z bublinkovej fólie
99003193	"Penové hárky 390x590x0,8mm"	Hárky a vrecia	0.0290	ks			1000	1000				2	5						Biela															99000534	99000341	99001592	99000086	99002193	5-3 Obálky z bublinkovej fólie
99001926	"Penové hárky 800x1300x0,8mm "	Hárky a vrecia	0.1100	ks			320	320				2	5						Biela	Balenie je forme rolky.														99000534	99000341	99001592	99000086	99002193	5-3 Obálky z bublinkovej fólie
99003476	"Penové vrecia 450x500x0,8mm"	Hárky a vrecia	0.1440	ks			500	500				2	5						Biela															99000485	99002791	99001592	99000543	99005262	6 Peny a penové fólie
99000901	Penový Profil L 50x50mm 	L profily	96.0000	bal			1	1				2	5						Modrá	Balenie = 480m (240ks). Dĺžka 1ks sa rovná 2m.													99000901	99000341	99000086	99001592	99000208	99000534	6 Peny a penové fólie
99002437	Penový Profil L 75x75mm	L profily	76.0000	bal			1	1				2	5						Modrá	Balenie obsahuje 210m.													99000901						6 Peny a penové fólie
99002656	Tesniaca šnúra 12mm	Tesniace šnúry	110.0000	bal			1	1				2	5							Balenie obsahuje 2000m.													99002656	99000341	99000086	99001592	99000208	99000534	6 Peny a penové fólie
99001416	Tesniaca šnúra 18mm	Tesniace šnúry	60.0000	bal			1	1				2	5							Balenie obsahuje 1000m.													99002656						6 Peny a penové fólie
99004990	Tesniaca šnúra 20mm	Tesniace šnúry	67.0000	bal			1	1				2	5							Balenie obsahuje 600m.													99002656						6 Peny a penové fólie
99000488	Tesniaca šnúra 25mm	Tesniace šnúry	77.5000	bal			1	1				2	5							Balenie obsahuje 500m.													99002656						6 Peny a penové fólie
99000489	Tesniaca šnúra 30mm	Tesniace šnúry	121.5000	bal			1	1				2	5							Balenie obsahuje 500m.													99002656						6 Peny a penové fólie
99002027	Tesniaca šnúra 35mm	Tesniace šnúry	104.0000	bal			1	1				2	5							Balenie obsahuje 350m.													99002656						6 Peny a penové fólie
99000490	Tesniaca šnúra 40mm	Tesniace šnúry	103.0000	bal			1	1				2	5							Balenie obsahuje 200m.													99002656						6 Peny a penové fólie
99001830	Penový Profil U 25mm	U profily	91.8000	bal			1	1				2	5						Modrá	Balenie obsahuje 280m.													99001830	99001592	99000086	99000208	99000534	99000341	6 Peny a penové fólie
99003001	Penový Profil U 35mm	U profily	61.0000	bal			1	1				2	5						Modrá	Balenie obsahuje 180m.													99001830						6 Peny a penové fólie
99003002	Penový Profil U 45mm	U profily	65.0000	bal			1	1				2	5						Modrá	Balenie obsahuje 160m.													99001830						6 Peny a penové fólie
99003003	Penový Profil U 60mm	U profily	65.0000	bal			1	1				2	5						Modrá	Balenie obsahuje 100m.													99001830						6 Peny a penové fólie
99003763	Penový Profil U 80mm	U profily	58.0000	bal			1	1				2	5						Modrá	Balenie obsahuje 80m.													99001830						6 Peny a penové fólie
99000417	Penová rúrka 25x5mm	Penové rúrky	42.0000	bal			1	1				2	5						Modrá	Balenie obsahuje 330m.													99000417	99001592	99000086	99000208	99000534	99000341	6 Peny a penové fólie
99004435	Penová rúrka 42x9mm	Penové rúrky	45.0000	bal			1	1				2	5						Modrá	Balenie obsahuje 120m.													99000417	99001592	99000086	99000208	99000534	99000341	6 Peny a penové fólie
